Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrentManager
46,No,Travel_Rarely,Research & Development,2,4,Technical Degree,Male,Manufacturing Director,Very High,Divorced,7379,2,11,3,12,Good,6,3,1,4
39,No,Travel_Frequently,Research & Development,8,1,Life Sciences,Female,Laboratory Technician,High,Married,3755,1,11,3,8,Better,8,3,0,7
39,No,Travel_Frequently,Sales,20,3,Life Sciences,Male,Sales Executive,Very High,Divorced,4127,2,18,3,7,Better,2,1,2,2
22,No,Non-Travel,Research & Development,26,2,Other,Female,Research Scientist,High,Married,2814,1,14,3,4,Good,4,2,1,3
45,Yes,Travel_Rarely,Sales,2,3,Marketing,Female,Manager,Medium,Single,18824,2,16,3,26,Better,24,10,1,11
36,No,Non-Travel,Research & Development,8,3,Life Sciences,Female,Research Director,Low,Married,11713,9,14,3,10,Better,8,7,0,5
31,No,Travel_Rarely,Research & Development,7,2,Medical,Female,Manufacturing Director,Low,Married,4306,1,12,3,13,Bad,13,10,3,12
46,No,Travel_Rarely,Sales,2,4,Marketing,Female,Manager,Low,Single,18947,3,12,3,22,Good,2,2,2,1
38,No,Travel_Rarely,Research & Development,6,2,Other,Female,Laboratory Technician,High,Married,3702,1,11,3,5,Better,5,4,0,4
34,No,Travel_Rarely,Research & Development,6,4,Life Sciences,Female,Research Scientist,Medium,Divorced,4505,6,15,3,12,Better,1,0,0,0
43,No,Travel_Frequently,Research & Development,10,4,Life Sciences,Female,Laboratory Technician,High,Divorced,5257,1,11,3,9,Best,9,7,0,0
35,Yes,Travel_Rarely,Sales,27,3,Life Sciences,Male,Sales Executive,Very High,Single,5813,1,18,3,10,Better,10,7,7,7
36,No,Travel_Frequently,Research & Development,3,3,Technical Degree,Male,Research Scientist,Medium,Married,3692,1,12,3,12,Good,11,10,0,7
53,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,Research Director,High,Married,14814,3,19,3,32,Better,5,1,1,3
35,No,Non-Travel,Research & Development,11,2,Medical,Male,Healthcare Representative,Low,Married,9884,2,13,3,10,Better,4,0,2,3
45,No,Travel_Rarely,Research & Development,6,4,Other,Male,Research Director,Low,Married,13245,4,14,3,17,Best,0,0,0,0
54,No,Travel_Rarely,Research & Development,5,2,Medical,Male,Research Director,Low,Married,19406,4,11,3,24,Good,4,2,1,2
26,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,Male,Research Scientist,Low,Married,2042,6,14,3,6,Better,3,2,1,2
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,Laboratory Technician,Medium,Married,2387,3,22,4,7,Better,4,2,0,3
37,No,Travel_Rarely,Sales,9,2,Marketing,Male,Sales Executive,Medium,Married,4189,1,14,3,5,Better,5,2,0,3
44,No,Travel_Rarely,Sales,28,3,Medical,Female,Sales Executive,Very High,Married,13320,3,18,3,23,Better,12,11,11,11
26,No,Travel_Frequently,Research & Development,1,3,Life Sciences,Female,Manufacturing Director,Medium,Divorced,6397,1,20,4,6,Bad,6,5,1,4
53,No,Travel_Rarely,Research & Development,3,4,Medical,Male,Research Director,High,Married,17584,3,16,3,21,Good,5,3,1,3
49,No,Travel_Frequently,Sales,2,3,Medical,Male,Sales Executive,Medium,Married,5390,2,14,3,17,Good,9,6,0,8
39,No,Travel_Rarely,Research & Development,9,2,Medical,Male,Manufacturing Director,Low,Married,5151,1,25,4,10,Better,10,0,7,9
26,Yes,Travel_Rarely,Research & Development,24,3,Technical Degree,Male,Laboratory Technician,Very High,Single,2340,1,18,3,1,Bad,1,0,0,0
58,No,Travel_Rarely,Sales,10,4,Medical,Male,Sales Executive,High,Single,13872,0,13,3,38,Good,37,10,1,8
28,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,Male,Laboratory Technician,High,Single,2028,5,14,3,6,Better,4,2,0,3
52,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,Manager,High,Married,19999,0,14,3,34,Better,33,18,11,9
53,No,Travel_Rarely,Research & Development,13,2,Medical,Female,Manufacturing Director,Low,Divorced,4450,1,11,3,5,Better,4,2,1,3
33,No,Travel_Rarely,Research & Development,9,3,Medical,Male,Research Scientist,Very High,Married,2781,0,13,3,15,Better,14,10,4,10
34,Yes,Travel_Rarely,Research & Development,6,1,Medical,Male,Research Scientist,Low,Single,2960,2,11,3,8,Better,4,2,1,3
20,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,Laboratory Technician,High,Single,3033,1,12,3,2,Good,2,2,1,2
47,No,Travel_Rarely,Sales,4,2,Life Sciences,Female,Sales Executive,Very High,Single,4163,1,17,3,9,Better,9,0,0,7
34,No,Travel_Frequently,Research & Development,10,4,Technical Degree,Male,Healthcare Representative,High,Married,5063,1,14,3,8,Good,8,2,7,7
39,No,Travel_Rarely,Research & Development,10,5,Medical,Male,Manufacturing Director,Low,Married,5377,2,13,3,10,Better,7,7,7,7
55,No,Travel_Rarely,Research & Development,1,3,Medical,Male,Manager,Low,Single,19045,0,14,3,37,Better,36,10,4,13
34,No,Travel_Rarely,Research & Development,2,4,Medical,Male,Research Scientist,Very High,Married,2932,0,14,3,6,Better,5,0,1,2
27,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,Manufacturing Director,Medium,Married,6142,1,20,4,6,Better,6,2,0,3
38,No,Travel_Rarely,Research & Development,2,2,Medical,Female,Manufacturing Director,High,Married,7756,3,19,3,10,Best,5,4,0,2
52,No,Travel_Rarely,Research & Development,7,4,Life Sciences,Male,Healthcare Representative,Medium,Single,10445,7,19,3,18,Better,8,6,4,0
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,Manufacturing Director,Very High,Married,6474,1,13,3,14,Good,14,8,3,11
30,No,Travel_Rarely,Sales,4,2,Medical,Female,Sales Executive,Medium,Divorced,5209,1,12,3,11,Good,11,8,2,7
33,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,Female,Laboratory Technician,Low,Married,2707,7,20,4,13,Best,9,7,1,7
26,No,Travel_Frequently,Research & Development,1,2,Life Sciences,Female,Laboratory Technician,Very High,Divorced,4364,3,14,3,5,Better,2,2,2,0
29,No,Travel_Frequently,Research & Development,20,1,Medical,Male,Laboratory Technician,Very High,Married,3812,1,13,3,11,Best,11,8,3,10
37,No,Travel_Rarely,Research & Development,10,2,Life Sciences,Male,Research Scientist,Very High,Single,4680,3,17,3,4,Better,1,0,0,0
41,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,Laboratory Technician,Very High,Divorced,2778,4,13,3,10,Good,7,7,1,0
44,No,Travel_Rarely,Research & Development,7,3,Medical,Female,Research Director,Very High,Divorced,19049,0,14,3,23,Good,22,7,1,10
35,No,Travel_Rarely,Sales,3,4,Life Sciences,Male,Sales Executive,Very High,Divorced,7823,6,13,3,12,Better,10,9,0,8
50,No,Travel_Rarely,Research & Development,28,3,Life Sciences,Female,Research Director,Low,Married,16880,4,11,3,25,Better,3,2,1,2
34,No,Travel_Rarely,Research & Development,8,3,Medical,Male,Laboratory Technician,High,Married,4404,2,12,3,6,Best,4,3,1,2
28,Yes,Travel_Rarely,Research & Development,2,4,Medical,Male,Research Scientist,High,Single,4382,6,17,3,5,Good,2,2,2,1
50,No,Travel_Frequently,Research & Development,20,5,Medical,Male,Healthcare Representative,High,Married,11245,2,15,3,32,Better,30,8,12,13
60,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,Manager,Low,Married,19566,5,11,3,33,Bad,29,8,11,10
33,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,Healthcare Representative,Very High,Divorced,7119,4,15,3,9,Better,3,2,1,2
56,No,Travel_Rarely,Human Resources,8,4,Life Sciences,Male,Manager,Medium,Single,19717,6,14,3,36,Better,7,3,7,7
32,No,Travel_Rarely,Research & Development,2,3,Medical,Male,Research Scientist,Medium,Divorced,5470,0,13,3,10,Good,9,5,1,6
37,No,Travel_Rarely,Sales,6,4,Medical,Male,Sales Executive,Very High,Married,6502,4,14,3,7,Best,5,4,0,1
37,No,Travel_Rarely,Research & Development,10,3,Life Sciences,Female,Research Director,Very High,Married,13744,1,25,4,16,Better,16,11,6,8
28,No,Travel_Rarely,Research & Development,27,3,Medical,Female,Manufacturing Director,Low,Divorced,4877,0,21,4,6,Good,5,3,0,0
30,No,Travel_Rarely,Sales,5,3,Marketing,Female,Sales Executive,High,Divorced,6118,1,13,3,10,Better,10,9,1,2
24,No,Travel_Frequently,Sales,24,3,Medical,Male,Sales Representative,Very High,Married,2400,0,13,3,3,Better,2,2,2,1
53,Yes,Travel_Rarely,Sales,24,4,Life Sciences,Male,Sales Executive,Low,Single,10448,6,13,3,15,Good,2,2,2,2
22,Yes,Travel_Rarely,Research & Development,8,1,Medical,Female,Laboratory Technician,Low,Married,2398,1,17,3,1,Better,1,0,0,0
48,No,Travel_Rarely,Research & Development,20,4,Medical,Male,Research Scientist,High,Married,2259,4,17,3,13,Good,0,0,0,0
55,No,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,Healthcare Representative,High,Married,4035,0,16,3,4,Better,3,2,1,2
59,No,Travel_Rarely,Research & Development,3,3,Medical,Female,Laboratory Technician,Low,Married,2670,4,20,4,12,Good,1,0,0,0
27,No,Non-Travel,Research & Development,9,3,Medical,Male,Research Scientist,Medium,Divorced,2024,6,18,3,6,Bad,2,2,2,2
38,No,Travel_Frequently,Human Resources,1,4,Other,Male,Human Resources,Medium,Married,2991,0,11,3,7,Better,6,2,1,2
28,No,Travel_Rarely,Research & Development,9,3,Medical,Female,Research Scientist,High,Divorced,2377,5,18,3,6,Better,2,2,2,2
48,No,Travel_Rarely,Sales,7,3,Marketing,Male,Sales Executive,Low,Divorced,5486,4,11,3,15,Better,2,2,2,2
44,No,Travel_Rarely,Research & Development,8,4,Life Sciences,Male,Laboratory Technician,Very High,Married,2818,2,24,4,10,Good,3,2,0,2
34,No,Travel_Frequently,Research & Development,19,3,Medical,Female,Laboratory Technician,Medium,Divorced,4444,4,13,3,15,Best,11,8,5,10
40,No,Travel_Rarely,Sales,10,3,Technical Degree,Female,Sales Executive,Medium,Divorced,6852,7,12,3,7,Best,5,1,1,3
55,No,Travel_Rarely,Research & Development,2,3,Medical,Male,Research Director,Low,Married,19038,8,12,3,34,Better,1,0,0,0
36,No,Travel_Rarely,Research & Development,1,3,Other,Female,Manufacturing Director,Medium,Married,5228,0,15,3,10,Better,9,7,0,5
45,No,Travel_Rarely,Sales,20,3,Life Sciences,Female,Sales Executive,High,Single,4850,8,15,3,8,Better,5,3,0,1
25,No,Travel_Rarely,Sales,8,3,Life Sciences,Male,Sales Executive,Medium,Married,4851,0,22,4,4,Better,3,2,1,2
50,No,Travel_Rarely,Research & Development,29,4,Life Sciences,Male,Manager,High,Married,17046,0,15,3,28,Better,27,10,15,7
38,Yes,Travel_Rarely,Research & Development,29,1,Medical,Male,Healthcare Representative,Low,Married,6673,7,19,3,17,Better,1,0,0,0
30,No,Non-Travel,Research & Development,3,3,Life Sciences,Male,Laboratory Technician,Very High,Married,2097,4,15,3,9,Bad,5,3,1,4
26,No,Travel_Frequently,Research & Development,1,1,Medical,Female,Research Scientist,High,Divorced,2007,1,13,3,5,Better,5,3,1,3
44,Yes,Travel_Frequently,Research & Development,24,3,Life Sciences,Male,Laboratory Technician,High,Divorced,3161,3,22,4,19,Bad,1,0,0,0
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,Research Scientist,Very High,Divorced,2695,0,18,3,3,Bad,2,2,2,2
37,No,Travel_Rarely,Sales,3,3,Life Sciences,Male,Sales Executive,Very High,Single,7428,2,12,3,12,Better,5,3,1,3
28,No,Travel_Rarely,Research & Development,16,2,Medical,Male,Healthcare Representative,Low,Single,5661,0,19,3,9,Better,8,3,0,7
44,No,Non-Travel,Research & Development,5,3,Life Sciences,Male,Laboratory Technician,High,Single,3162,3,14,3,7,Better,5,2,0,3
32,Yes,Travel_Rarely,Sales,4,4,Medical,Male,Sales Executive,Very High,Married,10400,1,11,3,14,Good,14,8,9,8
35,No,Travel_Rarely,Sales,28,4,Life Sciences,Female,Sales Representative,High,Married,2430,0,23,4,6,Better,5,3,4,2
58,Yes,Travel_Rarely,Research & Development,2,3,Technical Degree,Male,Research Scientist,High,Single,2479,4,24,4,7,Better,1,0,0,0
33,No,Non-Travel,Sales,2,3,Marketing,Female,Sales Executive,Medium,Single,5147,8,15,3,13,Good,11,7,1,7
28,Yes,Travel_Rarely,Research & Development,12,1,Life Sciences,Female,Laboratory Technician,Very High,Married,2515,1,11,3,1,Good,1,1,0,0
35,No,Travel_Rarely,Human Resources,8,4,Technical Degree,Male,Human Resources,High,Single,4323,1,17,3,6,Bad,5,4,1,4
49,No,Travel_Frequently,Research & Development,10,4,Life Sciences,Female,Research Director,Low,Single,18665,9,11,3,22,Better,3,2,1,2
32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,Female,Research Director,Very High,Single,11159,3,15,3,10,Better,7,7,7,7
50,No,Travel_Rarely,Research & Development,7,2,Medical,Female,Research Director,High,Divorced,18740,5,12,3,29,Good,27,3,13,8
34,No,Travel_Rarely,Sales,8,2,Life Sciences,Female,Sales Executive,Low,Married,6500,5,17,3,6,Better,3,2,1,2
31,No,Travel_Frequently,Sales,7,4,Marketing,Female,Sales Executive,Low,Married,9637,2,14,3,9,Better,3,2,2,2
40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,Research Scientist,High,Single,2809,2,14,3,8,Better,2,2,2,2
36,Yes,Travel_Rarely,Research & Development,15,3,Other,Male,Laboratory Technician,High,Divorced,4834,7,14,3,9,Good,1,0,0,0
25,Yes,Travel_Rarely,Research & Development,4,1,Technical Degree,Male,Laboratory Technician,Very High,Married,3691,1,15,3,7,Best,7,7,5,6
21,No,Non-Travel,Sales,9,2,Medical,Male,Sales Representative,Very High,Single,2610,1,24,4,3,Good,3,2,2,2
36,No,Non-Travel,Research & Development,1,4,Medical,Female,Manufacturing Director,High,Married,4374,0,15,3,4,Better,3,2,1,2
34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Female,Research Scientist,Medium,Divorced,5433,1,12,3,11,Better,11,8,7,9
55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,Male,Research Scientist,Very High,Married,2662,8,20,4,19,Best,5,2,0,4
24,Yes,Travel_Frequently,Research & Development,7,3,Life Sciences,Female,Laboratory Technician,High,Married,2886,1,16,3,6,Better,6,3,1,2
41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,Research Scientist,Very High,Married,2782,3,22,4,12,Better,5,3,1,0
40,No,Travel_Frequently,Research & Development,26,2,Medical,Female,Research Scientist,Very High,Married,4422,3,13,3,16,Bad,1,1,0,0
46,No,Travel_Rarely,Research & Development,18,3,Medical,Female,Manufacturing Director,High,Divorced,4810,2,14,3,19,Good,10,7,0,8
38,No,Travel_Rarely,Research & Development,15,2,Life Sciences,Male,Research Director,Very High,Divorced,11510,0,14,3,12,Better,11,10,2,9
34,No,Travel_Rarely,Research & Development,8,2,Medical,Female,Healthcare Representative,High,Single,6142,3,11,3,10,Better,5,1,4,3
37,No,Non-Travel,Research & Development,5,2,Technical Degree,Male,Laboratory Technician,High,Single,3500,0,14,3,7,Bad,6,5,1,3
33,No,Travel_Rarely,Sales,8,4,Marketing,Male,Sales Executive,High,Divorced,7104,0,12,3,6,Better,5,0,1,2
26,No,Travel_Rarely,Research & Development,6,3,Life Sciences,Female,Laboratory Technician,Very High,Married,2659,1,13,3,3,Better,3,2,0,2
53,Yes,Travel_Rarely,Research & Development,2,5,Technical Degree,Female,Manufacturing Director,Very High,Married,10169,0,16,3,34,Better,33,7,1,9
51,No,Travel_Rarely,Sales,21,4,Marketing,Male,Sales Executive,Very High,Single,5441,0,22,4,11,Bad,10,7,1,0
40,No,Travel_Rarely,Research & Development,4,1,Medical,Female,Manager,High,Married,19033,1,14,3,21,Better,20,8,9,9
47,No,Travel_Rarely,Research & Development,5,5,Life Sciences,Male,Research Director,High,Married,18300,4,11,3,21,Better,3,2,1,1
35,No,Travel_Frequently,Sales,1,3,Marketing,Female,Sales Executive,High,Single,8789,1,14,3,10,Best,10,7,0,8
31,No,Travel_Rarely,Sales,7,4,Life Sciences,Male,Sales Representative,High,Married,2329,3,15,3,13,Best,7,7,5,2
36,No,Travel_Rarely,Sales,3,3,Medical,Female,Sales Executive,Very High,Married,7644,0,19,3,10,Better,9,7,3,4
32,No,Travel_Frequently,Research & Development,2,2,Life Sciences,Female,Research Scientist,High,Single,4998,4,14,3,10,Better,8,7,0,7
26,No,Travel_Frequently,Research & Development,6,3,Other,Male,Laboratory Technician,Very High,Married,2544,0,18,3,8,Better,7,7,7,7
41,No,Travel_Rarely,Research & Development,5,5,Medical,Male,Research Scientist,High,Married,2127,2,12,3,7,Good,4,2,0,3
26,No,Travel_Rarely,Human Resources,25,1,Life Sciences,Female,Human Resources,High,Married,2942,1,23,4,8,Better,8,7,5,7
35,No,Travel_Frequently,Research & Development,18,4,Life Sciences,Male,Healthcare Representative,High,Married,5689,1,14,3,10,Best,10,2,0,2
28,No,Non-Travel,Research & Development,1,3,Life Sciences,Female,Laboratory Technician,Very High,Married,6674,0,11,3,10,Better,9,8,7,5
58,No,Travel_Rarely,Research & Development,9,3,Medical,Female,Research Scientist,Medium,Married,3346,4,20,4,9,Good,1,0,0,0
35,No,Non-Travel,Research & Development,2,4,Life Sciences,Female,Healthcare Representative,Low,Divorced,5093,2,11,3,16,Best,1,0,0,0
50,No,Travel_Rarely,Research & Development,1,2,Medical,Male,Research Director,Very High,Divorced,17399,9,22,4,32,Good,5,4,1,3
50,No,Non-Travel,Sales,1,3,Life Sciences,Female,Sales Executive,High,Married,6347,0,12,3,19,Better,18,7,0,13
19,Yes,Travel_Rarely,Sales,21,3,Other,Male,Sales Representative,Medium,Single,2121,1,13,3,1,Best,1,0,0,0
43,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Female,Manufacturing Director,Medium,Divorced,4765,4,21,4,4,Best,1,0,0,0
35,No,Travel_Rarely,Research & Development,5,4,Technical Degree,Male,Manufacturing Director,Medium,Single,8095,0,13,3,17,Better,16,6,0,13
44,No,Travel_Rarely,Research & Development,9,2,Life Sciences,Male,Research Scientist,Low,Married,2559,1,13,3,8,Better,8,7,7,1
27,No,Travel_Rarely,Sales,23,1,Medical,Female,Sales Representative,High,Married,3540,1,21,4,9,Better,9,8,5,8
36,No,Travel_Rarely,Sales,3,4,Marketing,Female,Sales Executive,Medium,Single,9278,3,16,3,15,Better,5,4,0,1
51,Yes,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,Research Scientist,High,Married,2461,9,12,3,18,Best,10,0,2,7
58,No,Travel_Rarely,Research & Development,1,3,Medical,Female,Research Director,Low,Married,19701,3,21,4,32,Better,9,8,1,5
18,Yes,Non-Travel,Research & Development,8,1,Medical,Male,Laboratory Technician,High,Single,1904,1,12,3,0,Better,0,0,0,0
46,No,Travel_Rarely,Sales,1,2,Marketing,Female,Sales Executive,Low,Divorced,10453,1,25,4,24,Better,24,13,15,7
57,No,Travel_Rarely,Sales,29,3,Marketing,Male,Manager,Very High,Divorced,14118,3,12,3,32,Good,1,0,0,0
27,No,Travel_Rarely,Research & Development,16,4,Technical Degree,Female,Laboratory Technician,Medium,Married,2811,9,14,3,4,Better,2,2,2,2
33,No,Travel_Rarely,Sales,2,4,Medical,Male,Sales Executive,Very High,Divorced,5505,1,14,3,6,Better,6,2,0,4
24,No,Travel_Rarely,Research & Development,17,2,Other,Male,Laboratory Technician,Medium,Married,2127,1,21,4,1,Better,1,0,0,0
35,Yes,Travel_Rarely,Sales,10,3,Medical,Male,Sales Executive,Low,Married,10306,9,17,3,15,Better,13,12,6,0
36,No,Travel_Rarely,Research & Development,6,3,Life Sciences,Female,Laboratory Technician,Very High,Married,3038,3,12,3,5,Better,1,0,0,0
35,No,Travel_Rarely,Human Resources,26,4,Life Sciences,Female,Human Resources,Very High,Single,8837,1,16,3,9,Better,9,0,1,7
52,Yes,Travel_Rarely,Sales,5,3,Life Sciences,Male,Sales Executive,Medium,Single,8446,9,19,3,10,Good,8,7,7,7
37,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,Manufacturing Director,High,Divorced,5993,1,18,3,7,Best,7,5,0,7
41,No,Travel_Rarely,Human Resources,1,3,Human Resources,Male,Manager,High,Married,19189,1,12,3,22,Better,22,7,2,10
41,No,Non-Travel,Research & Development,7,1,Life Sciences,Female,Research Director,High,Divorced,19973,1,22,4,21,Better,21,16,5,10
38,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,Manufacturing Director,High,Married,6553,9,14,3,14,Better,1,0,0,0
24,No,Travel_Rarely,Research & Development,29,1,Medical,Male,Laboratory Technician,Low,Divorced,3907,1,13,3,6,Best,6,2,1,2
35,No,Travel_Frequently,Research & Development,4,4,Life Sciences,Male,Research Scientist,High,Single,4249,1,11,3,9,Better,9,6,1,1
45,No,Travel_Rarely,Sales,11,2,Life Sciences,Female,Manager,Very High,Married,17650,3,13,3,26,Best,9,3,1,1
36,No,Travel_Rarely,Sales,17,2,Marketing,Male,Sales Executive,Medium,Married,5507,2,16,3,12,Bad,4,2,1,3
43,No,Travel_Frequently,Research & Development,9,5,Medical,Male,Laboratory Technician,High,Divorced,5679,3,13,3,10,Better,8,7,4,7
33,No,Travel_Frequently,Research & Development,1,2,Life Sciences,Female,Research Director,Very High,Single,13458,1,12,3,15,Better,15,14,8,12
22,No,Travel_Rarely,Research & Development,6,1,Medical,Male,Research Scientist,High,Married,2773,0,20,4,3,Better,2,2,2,2
36,No,Travel_Rarely,Research & Development,10,4,Technical Degree,Female,Healthcare Representative,High,Married,7094,3,12,3,10,Better,7,7,1,7
